FIPS,Province_State,Combined_Key,Lat,Long_,Population,METRO,pop500,CASTHMA,HIGHCHOL,DIABETES,OBESITY,CANCER,STROKE,MHLTH,CSMOKING,CHOLSCREEN,ACCESS2,CHD,CHECKUP,KIDNEY,BINGE,LPA,ARTHRITIS,BPMED,PHLTH,BPHIGH,COPD,nhosp,nhosp999,totalbeds,estbeds,popage65_older%2018,popblack%2018,pophispanic%2018
16027,Idaho,"Canyon, Idaho, US",43.61970148,-116.7095499,229849,Nampa,81557,10.0,29.1,8.7,35.8,5.5,2.7,13.8,17.0,72.9,21.1,4.8,53.4,2.7,15.6,27.4,22.9,66.4,12.8,27.2,5.8,2.0,0.0,302.0,302.0,14.3,0.4,25.6
16027,Idaho,"Canyon, Idaho, US",43.61970148,-116.70954990000001,229849,Nampa,81557,10.0,29.1,8.7,35.8,5.5,2.7,13.8,17.0,72.9,21.1,4.8,53.4,2.7,15.6,27.4,22.9,66.4,12.8,27.2,5.8,2.0,0.0,302.0,302.0,14.3,0.4,25.6
47037,Tennessee,"Davidson, Tennessee, US",36.17007426,-86.78646056,694144,Nashville,601222,10.2,31.9,10.0,31.2,5.4,2.9,14.2,20.5,79.7,17.2,5.4,71.4,2.8,15.4,28.2,23.1,73.5,12.4,33.2,6.9,10.0,0.0,4107.0,4107.0,12.2,27.1,10.4
47037,Tennessee,"Davidson, Tennessee, US",36.17007426,-86.78646056,694144,Nashville,601222,10.2,31.9,10.0,31.2,5.4,2.9,14.2,20.5,79.7,17.2,5.4,71.4,2.8,15.4,28.2,23.1,73.5,12.4,33.2,6.9,10.0,0.0,4107.0,4107.0,12.2,27.1,10.4
48061,Texas,"Cameron, Texas, US",26.14524221,-97.48140372,423163,"Baytown, Brownsville",318627,8.5,34.4,12.3,36.5,5.6,3.4,14.5,16.2,77.8,32.0,6.4,67.7,3.3,18.2,32.4,20.9,71.5,13.8,32.6,6.4,6.0,1.0,1248.0,1407.0,13.7,0.7,89.8
48061,Texas,"Cameron, Texas, US",26.14524221,-97.48140372,423163,"Baytown, Brownsville",318627,8.5,34.4,12.3,36.5,5.6,3.4,14.5,16.2,77.8,32.0,6.4,67.7,3.3,18.2,32.4,20.9,71.5,13.8,32.6,6.4,6.0,1.0,1248.0,1407.0,13.7,0.7,89.8
48141,Texas,"El Paso, Texas, US",31.76980765,-106.2363275,839238,El Paso,649121,6.9,32.5,28.7,31.3,5.5,2.8,18.7,18.4,83.1,30.3,2.8,64.6,7.1,13.8,21.4,9.2,81.3,6.7,23.7,2.9,8.0,1.0,1868.0,2027.0,12.3,3.0,83.0
48141,Texas,"El Paso, Texas, US",31.76980765,-106.23632749999999,839238,El Paso,649121,6.9,32.5,28.7,31.3,5.5,2.8,18.7,18.4,83.1,30.3,2.8,64.6,7.1,13.8,21.4,9.2,81.3,6.7,23.7,2.9,8.0,1.0,1868.0,2027.0,12.3,3.0,83.0
48113,Texas,"Dallas, Texas, US",32.76670599,-96.7779605,2635516,"Dallas, Garland, Grand Prairie, Mesquite, Irving, Lewisville, Richardson, Carrollton",1951259,8.3,37.0,13.6,39.2,8.8,1.1,10.0,7.2,84.4,43.1,9.5,75.6,3.3,19.6,18.5,26.5,77.8,15.8,51.2,11.2,28.0,1.0,7039.0,7198.0,10.7,22.8,40.5
48113,Texas,"Dallas, Texas, US",32.76670599,-96.77796049999999,2635516,"Dallas, Garland, Grand Prairie, Mesquite, Irving, Lewisville, Richardson, Carrollton",1951259,8.3,37.0,13.6,39.2,8.8,1.1,10.0,7.2,84.4,43.1,9.5,75.6,3.3,19.6,18.5,26.5,77.8,15.8,51.2,11.2,28.0,1.0,7039.0,7198.0,10.7,22.8,40.5
48439,Texas,"Tarrant, Texas, US",32.77143818,-97.29101614,2102515,"Fort Worth, Grand Prairie, Arlington",1150688,7.9,25.8,9.1,27.0,8.4,7.9,10.7,14.0,87.1,20.6,7.1,62.4,2.1,14.1,19.7,17.4,59.4,8.9,30.6,6.4,25.0,0.0,4883.0,4883.0,11.3,16.6,29.2
48439,Texas,"Tarrant, Texas, US",32.77143818,-97.29101614,2102515,"Fort Worth, Grand Prairie, Arlington",1150688,7.9,25.8,9.1,27.0,8.4,7.9,10.7,14.0,87.1,20.6,7.1,62.4,2.1,14.1,19.7,17.4,59.4,8.9,30.6,6.4,25.0,0.0,4883.0,4883.0,11.3,16.6,29.2
48121,Texas,"Denton, Texas, US",33.20521901,-97.11691153,887207,"Frisco, Dallas, Denton, Fort Worth, Lewisville, Plano, Carrollton",361783,7.3,27.0,8.0,27.4,4.6,1.4,12.3,9.6,62.1,11.0,2.0,63.6,2.2,21.4,22.1,25.0,49.6,7.7,35.1,3.0,8.0,0.0,1057.0,1057.0,10.1,10.2,19.5
48121,Texas,"Denton, Texas, US",33.20521901,-97.11691153,887207,"Frisco, Dallas, Denton, Fort Worth, Lewisville, Plano, Carrollton",361783,7.3,27.0,8.0,27.4,4.6,1.4,12.3,9.6,62.1,11.0,2.0,63.6,2.2,21.4,22.1,25.0,49.6,7.7,35.1,3.0,8.0,0.0,1057.0,1057.0,10.1,10.2,19.5
48085,Texas,"Collin, Texas, US",33.18820114,-96.57264368,1034730,"Dallas, Frisco, Garland, Plano, McKinney, Richardson, Allen, Carrollton",618099,7.3,29.4,7.4,26.9,4.7,1.4,9.5,10.9,82.7,12.2,3.2,65.3,2.1,17.9,21.4,15.2,68.6,8.3,23.6,4.4,15.0,0.0,1892.0,1892.0,11.0,10.1,15.4
48085,Texas,"Collin, Texas, US",33.18820114,-96.57264368,1034730,"Dallas, Frisco, Garland, Plano, McKinney, Richardson, Allen, Carrollton",618099,7.3,29.4,7.4,26.9,4.7,1.4,9.5,10.9,82.7,12.2,3.2,65.3,2.1,17.9,21.4,15.2,68.6,8.3,23.6,4.4,15.0,0.0,1892.0,1892.0,11.0,10.1,15.4
48215,Texas,"Hidalgo, Texas, US",26.39418217,-98.18299696,868707,"Edinburg, Mission, McAllen, Pharr",354435,6.6,26.1,9.6,35.7,2.5,2.4,9.2,19.0,75.7,26.3,3.5,59.8,3.3,14.6,28.3,14.8,66.9,10.1,30.7,3.1,9.0,0.0,1858.0,1858.0,11.1,0.5,92.4
48215,Texas,"Hidalgo, Texas, US",26.39418217,-98.18299696,868707,"Edinburg, Mission, McAllen, Pharr",354435,6.6,26.1,9.6,35.7,2.5,2.4,9.2,19.0,75.7,26.3,3.5,59.8,3.3,14.6,28.3,14.8,66.9,10.1,30.7,3.1,9.0,0.0,1858.0,1858.0,11.1,0.5,92.4
48397,Texas,"Rockwall, Texas, US",32.89779518,-96.40771592,104915,"Dallas, Garland",58,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.0,0.0,170.0,170.0,12.2,6.6,18.0
48397,Texas,"Rockwall, Texas, US",32.89779518,-96.40771592,104915,"Dallas, Garland",58,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.0,0.0,170.0,170.0,12.2,6.6,18.0
48157,Texas,"Fort Bend, Texas, US",29.52704478,-95.77219463,811688,"Sugar Land, Houston, Missouri City, Pearland",179417,7.7,34.9,10.5,27.1,5.2,2.5,9.7,12.2,84.3,14.6,4.4,71.8,2.6,15.2,25.5,20.4,74.5,9.7,32.1,5.0,8.0,0.0,810.0,810.0,11.1,20.8,24.7
48157,Texas,"Fort Bend, Texas, US",29.52704478,-95.77219463,811688,"Sugar Land, Houston, Missouri City, Pearland",179417,7.7,34.9,10.5,27.1,5.2,2.5,9.7,12.2,84.3,14.6,4.4,71.8,2.6,15.2,25.5,20.4,74.5,9.7,32.1,5.0,8.0,0.0,810.0,810.0,11.1,20.8,24.7
48367,Texas,"Parker, Texas, US",32.77757172,-97.80500621,142878,Fort Worth,7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.0,0.0,99.0,99.0,15.4,1.6,12.8
48367,Texas,"Parker, Texas, US",32.77757172,-97.80500621,142878,Fort Worth,7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.0,0.0,99.0,99.0,15.4,1.6,12.8
55079,Wisconsin,"Milwaukee, Wisconsin, US",43.00486062,-87.96733172,945726,Milwaukee,594833,9.1,24.8,8.4,22.3,4.6,7.0,14.5,31.7,63.1,12.3,5.1,80.7,3.9,20.2,18.3,16.9,80.3,9.0,27.9,2.9,16.0,1.0,4311.0,4456.0,13.6,26.2,15.4
55079,Wisconsin,"Milwaukee, Wisconsin, US",43.00486062,-87.96733172,945726,Milwaukee,594833,9.1,24.8,8.4,22.3,4.6,7.0,14.5,31.7,63.1,12.3,5.1,80.7,3.9,20.2,18.3,16.9,80.3,9.0,27.9,2.9,16.0,1.0,4311.0,4456.0,13.6,26.2,15.4
48423,Texas,"Smith, Texas, US",32.37474036,-95.2717568,232751,Tyler,96900,8.9,33.7,10.9,33.3,6.4,3.2,13.6,17.0,77.7,19.9,6.2,67.4,3.1,16.9,31.8,22.4,73.9,12.2,34.9,6.2,4.0,0.0,1032.0,1032.0,16.3,17.0,19.9
48423,Texas,"Smith, Texas, US",32.37474036,-95.27175679999999,232751,Tyler,96900,8.9,33.7,10.9,33.3,6.4,3.2,13.6,17.0,77.7,19.9,6.2,67.4,3.1,16.9,31.8,22.4,73.9,12.2,34.9,6.2,4.0,0.0,1032.0,1032.0,16.3,17.0,19.9
53053,Washington,"Pierce, Washington, US",47.03892768,-122.1405958,904980,"Tacoma, Auburn",205816,11.4,31.0,10.5,31.1,5.8,3.1,15.3,19.5,75.4,12.2,5.2,64.7,3.0,16.8,23.3,25.2,66.9,13.8,31.6,6.1,8.0,0.0,1630.0,1630.0,13.8,6.7,11.1
53053,Washington,"Pierce, Washington, US",47.03892768,-122.14059579999999,904980,"Tacoma, Auburn",205816,11.4,31.0,10.5,31.1,5.8,3.1,15.3,19.5,75.4,12.2,5.2,64.7,3.0,16.8,23.3,25.2,66.9,13.8,31.6,6.1,8.0,0.0,1630.0,1630.0,13.8,6.7,11.1
55059,Wisconsin,"Kenosha, Wisconsin, US",42.57639354,-88.04051686,169561,Kenosha,99218,10.1,31.2,8.6,32.8,5.6,2.9,12.8,19.8,77.7,12.1,5.0,70.6,2.9,24.5,24.1,23.2,70.7,12.3,28.7,5.6,3.0,0.0,517.0,517.0,14.0,7.0,13.4
55059,Wisconsin,"Kenosha, Wisconsin, US",42.57639354,-88.04051686,169561,Kenosha,99218,10.1,31.2,8.6,32.8,5.6,2.9,12.8,19.8,77.7,12.1,5.0,70.6,2.9,24.5,24.1,23.2,70.7,12.3,28.7,5.6,3.0,0.0,517.0,517.0,14.0,7.0,13.4
53063,Washington,"Spokane, Washington, US",47.62113146,-117.4046494,522798,"Spokane Valley, Spokane",298671,9.5,28.0,11.0,24.1,4.6,3.2,14.9,12.9,58.7,5.6,10.8,62.2,4.0,19.1,28.1,25.2,77.0,17.1,23.1,9.7,6.0,0.0,1520.0,1520.0,16.2,1.7,5.9
53063,Washington,"Spokane, Washington, US",47.62113146,-117.4046494,522798,"Spokane Valley, Spokane",298671,9.5,28.0,11.0,24.1,4.6,3.2,14.9,12.9,58.7,5.6,10.8,62.2,4.0,19.1,28.1,25.2,77.0,17.1,23.1,9.7,6.0,0.0,1520.0,1520.0,16.2,1.7,5.9
48201,Texas,"Harris, Texas, US",29.85864939,-95.39339521,4713325,"Houston, Pasadena, Missouri City, League City, Pearland, Baytown",2284999,10.6,37.9,20.4,23.4,2.7,5.7,8.4,16.0,66.0,10.9,6.4,71.1,1.5,27.6,19.3,11.7,81.0,20.6,32.4,3.2,50.0,3.0,12460.0,12939.0,10.5,19.2,43.3
48201,Texas,"Harris, Texas, US",29.85864939,-95.39339521,4713325,"Houston, Pasadena, Missouri City, League City, Pearland, Baytown",2284999,10.6,37.9,20.4,23.4,2.7,5.7,8.4,16.0,66.0,10.9,6.4,71.1,1.5,27.6,19.3,11.7,81.0,20.6,32.4,3.2,50.0,3.0,12460.0,12939.0,10.5,19.2,43.3
48139,Texas,"Ellis, Texas, US",32.34894117,-96.79371841,184826,Grand Prairie,45,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.0,0.0,233.0,233.0,12.7,10.9,26.6
48139,Texas,"Ellis, Texas, US",32.34894117,-96.79371841,184826,Grand Prairie,45,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.0,0.0,233.0,233.0,12.7,10.9,26.6
48339,Texas,"Montgomery, Texas, US",30.30079133,-95.50572772,607391,Houston,4047,8.8,26.8,7.3,30.9,4.6,2.2,13.5,18.1,74.0,21.7,3.9,62.2,2.2,22.4,28.0,16.4,62.7,10.1,26.9,4.4,9.0,0.0,1463.0,1463.0,13.3,5.1,24.8
48339,Texas,"Montgomery, Texas, US",30.30079133,-95.50572772,607391,Houston,4047,8.8,26.8,7.3,30.9,4.6,2.2,13.5,18.1,74.0,21.7,3.9,62.2,2.2,22.4,28.0,16.4,62.7,10.1,26.9,4.4,9.0,0.0,1463.0,1463.0,13.3,5.1,24.8
55009,Wisconsin,"Brown, Wisconsin, US",44.4526553,-88.00411844,264542,Green Bay,104057,10.3,31.9,8.8,34.3,5.9,3.1,13.1,19.3,77.6,11.3,5.6,69.2,2.9,25.2,23.8,21.8,71.2,12.1,29.2,6.0,5.0,0.0,1110.0,1110.0,14.9,2.7,8.8
55009,Wisconsin,"Brown, Wisconsin, US",44.452655299999996,-88.00411844,264542,Green Bay,104057,10.3,31.9,8.8,34.3,5.9,3.1,13.1,19.3,77.6,11.3,5.6,69.2,2.9,25.2,23.8,21.8,71.2,12.1,29.2,6.0,5.0,0.0,1110.0,1110.0,14.9,2.7,8.8
53011,Washington,"Clark, Washington, US",45.77568046,-122.4829204,488241,Vancouver,161791,10.4,32.1,9.4,33.8,6.3,2.9,14.2,17.8,75.2,10.7,5.5,60.4,2.9,17.3,19.7,23.4,69.5,12.6,28.6,6.3,4.0,2.0,580.0,910.0,15.5,1.6,10.0
53011,Washington,"Clark, Washington, US",45.77568046,-122.48292040000001,488241,Vancouver,161791,10.4,32.1,9.4,33.8,6.3,2.9,14.2,17.8,75.2,10.7,5.5,60.4,2.9,17.3,19.7,23.4,69.5,12.6,28.6,6.3,4.0,2.0,580.0,910.0,15.5,1.6,10.0
55025,Wisconsin,"Dane, Wisconsin, US",43.06601594,-89.41733797,546695,Madison,233209,9.2,23.3,6.2,34.3,3.3,3.1,10.8,8.5,51.7,13.0,3.8,54.4,1.5,27.2,16.9,5.0,69.6,11.5,23.6,6.1,5.0,1.0,1549.0,1694.0,13.8,5.3,6.4
55025,Wisconsin,"Dane, Wisconsin, US",43.06601594,-89.41733797,546695,Madison,233209,9.2,23.3,6.2,34.3,3.3,3.1,10.8,8.5,51.7,13.0,3.8,54.4,1.5,27.2,16.9,5.0,69.6,11.5,23.6,6.1,5.0,1.0,1549.0,1694.0,13.8,5.3,6.4
54039,West Virginia,"Kanawha, West Virginia, US",38.33860077,-81.52857054,178124,Charleston,51400,11.1,38.4,14.7,38.6,7.1,3.9,16.1,21.2,82.7,9.6,8.5,80.2,3.5,11.8,28.4,35.3,79.9,15.6,43.3,10.8,5.0,2.0,651.0,959.0,20.9,7.5,1.1
54039,West Virginia,"Kanawha, West Virginia, US",38.33860077,-81.52857054,178124,Charleston,51400,11.1,38.4,14.7,38.6,7.1,3.9,16.1,21.2,82.7,9.6,8.5,80.2,3.5,11.8,28.4,35.3,79.9,15.6,43.3,10.8,5.0,2.0,651.0,959.0,20.9,7.5,1.1
55087,Wisconsin,"Outagamie, Wisconsin, US",44.41578887,-88.46565023,187885,Appleton,60045,9.6,33.3,8.1,32.3,6.3,2.7,12.2,17.6,80.3,9.6,5.1,71.1,2.7,25.4,22.1,24.1,73.4,11.2,27.7,5.3,3.0,0.0,517.0,517.0,14.7,1.9,4.4
55087,Wisconsin,"Outagamie, Wisconsin, US",44.41578887,-88.46565023,187885,Appleton,60045,9.6,33.3,8.1,32.3,6.3,2.7,12.2,17.6,80.3,9.6,5.1,71.1,2.7,25.4,22.1,24.1,73.4,11.2,27.7,5.3,3.0,0.0,517.0,517.0,14.7,1.9,4.4
53077,Washington,"Yakima, Washington, US",46.45738486,-120.7380126,250873,Yakima,91067,11.5,30.6,11.8,35.2,6.0,3.6,15.0,15.5,74.8,13.4,6.6,61.0,3.7,14.4,30.3,24.1,69.0,17.0,31.7,7.7,4.0,0.0,528.0,528.0,13.7,1.3,49.9
53077,Washington,"Yakima, Washington, US",46.45738486,-120.73801259999999,250873,Yakima,91067,11.5,30.6,11.8,35.2,6.0,3.6,15.0,15.5,74.8,13.4,6.6,61.0,3.7,14.4,30.3,24.1,69.0,17.0,31.7,7.7,4.0,0.0,528.0,528.0,13.7,1.3,49.9
48303,Texas,"Lubbock, Texas, US",33.61008596,-101.8204789,310569,Lubbock,229573,8.8,32.4,9.9,32.1,5.1,2.8,14.6,16.6,75.3,22.9,5.6,63.7,2.8,19.1,29.2,20.5,71.1,11.3,30.7,5.7,4.0,0.0,1256.0,1256.0,12.2,7.2,35.9
48303,Texas,"Lubbock, Texas, US",33.61008596,-101.82047890000001,310569,Lubbock,229573,8.8,32.4,9.9,32.1,5.1,2.8,14.6,16.6,75.3,22.9,5.6,63.7,2.8,19.1,29.2,20.5,71.1,11.3,30.7,5.7,4.0,0.0,1256.0,1256.0,12.2,7.2,35.9
48479,Texas,"Webb, Texas, US",27.7610369,-99.33237355,276652,Laredo,236091,8.2,32.5,15.4,43.2,4.0,2.9,16.2,18.8,73.7,45.9,5.6,63.9,3.6,15.9,44.6,17.8,69.7,17.1,31.4,5.3,2.0,0.0,506.0,506.0,9.4,0.6,95.5
48479,Texas,"Webb, Texas, US",27.7610369,-99.33237355,276652,Laredo,236091,8.2,32.5,15.4,43.2,4.0,2.9,16.2,18.8,73.7,45.9,5.6,63.9,3.6,15.9,44.6,17.8,69.7,17.1,31.4,5.3,2.0,0.0,506.0,506.0,9.4,0.6,95.5
48135,Texas,"Ector, Texas, US",31.86898877,-102.5429428,166223,Odessa,98270,8.6,33.4,11.1,35.0,5.3,2.9,14.0,17.9,76.9,28.4,5.9,64.3,2.9,18.6,33.6,21.5,71.9,13.1,31.5,6.0,4.0,0.0,993.0,993.0,9.4,5.1,61.3
48135,Texas,"Ector, Texas, US",31.86898877,-102.54294279999999,166223,Odessa,98270,8.6,33.4,11.1,35.0,5.3,2.9,14.0,17.9,76.9,28.4,5.9,64.3,2.9,18.6,33.6,21.5,71.9,13.1,31.5,6.0,4.0,0.0,993.0,993.0,9.4,5.1,61.3
48329,Texas,"Midland, Texas, US",31.86904128,-102.0315682,176832,"Midland, Odessa",112817,8.3,33.1,9.8,31.7,5.5,2.6,12.1,15.8,79.2,20.0,5.6,64.7,2.7,19.7,28.3,20.7,72.2,11.2,31.3,5.3,1.0,0.0,468.0,468.0,10.5,7.8,45.3
48329,Texas,"Midland, Texas, US",31.86904128,-102.03156820000001,176832,"Midland, Odessa",112817,8.3,33.1,9.8,31.7,5.5,2.6,12.1,15.8,79.2,20.0,5.6,64.7,2.7,19.7,28.3,20.7,72.2,11.2,31.3,5.3,1.0,0.0,468.0,468.0,10.5,7.8,45.3
48183,Texas,"Gregg, Texas, US",32.47940482,-94.81591935,123945,Longview,78585,9.4,34.9,11.7,36.0,5.7,3.7,15.6,21.0,77.3,20.9,6.9,67.7,3.4,17.0,31.8,24.2,74.1,13.6,37.1,7.2,3.0,0.0,686.0,686.0,15.3,20.7,19.2
48183,Texas,"Gregg, Texas, US",32.47940482,-94.81591935,123945,Longview,78585,9.4,34.9,11.7,36.0,5.7,3.7,15.6,21.0,77.3,20.9,6.9,67.7,3.4,17.0,31.8,24.2,74.1,13.6,37.1,7.2,3.0,0.0,686.0,686.0,15.3,20.7,19.2
48027,Texas,"Bell, Texas, US",31.03736027,-97.4785025,362924,Killeen,127921,9.4,26.7,9.1,36.4,3.9,2.2,14.7,18.5,74.6,23.2,3.4,65.5,2.3,20.8,29.3,16.8,65.5,11.0,28.6,4.4,5.0,2.0,829.0,1148.0,10.9,26.3,25.3
48027,Texas,"Bell, Texas, US",31.03736027,-97.4785025,362924,Killeen,127921,9.4,26.7,9.1,36.4,3.9,2.2,14.7,18.5,74.6,23.2,3.4,65.5,2.3,20.8,29.3,16.8,65.5,11.0,28.6,4.4,5.0,2.0,829.0,1148.0,10.9,26.3,25.3
48039,Texas,"Brazoria, Texas, US",29.18757369,-95.44563172,374264,Pearland,86706,7.8,29.3,8.3,30.2,4.8,1.9,10.9,13.6,82.4,16.4,3.5,66.6,2.1,18.6,26.9,18.1,69.6,9.0,27.7,3.6,5.0,0.0,357.0,357.0,11.8,14.8,31.1
48039,Texas,"Brazoria, Texas, US",29.18757369,-95.44563172,374264,Pearland,86706,7.8,29.3,8.3,30.2,4.8,1.9,10.9,13.6,82.4,16.4,3.5,66.6,2.1,18.6,26.9,18.1,69.6,9.0,27.7,3.6,5.0,0.0,357.0,357.0,11.8,14.8,31.1
48167,Texas,"Galveston, Texas, US",29.40167322,-94.90469073,342139,League City,81998,8.2,29.7,7.5,31.9,5.1,1.9,10.9,17.2,81.0,15.5,3.8,62.6,2.1,23.2,25.2,18.5,67.6,9.5,26.1,4.1,2.0,0.0,593.0,593.0,14.4,12.5,25.0
48167,Texas,"Galveston, Texas, US",29.40167322,-94.90469073,342139,League City,81998,8.2,29.7,7.5,31.9,5.1,1.9,10.9,17.2,81.0,15.5,3.8,62.6,2.1,23.2,25.2,18.5,67.6,9.5,26.1,4.1,2.0,0.0,593.0,593.0,14.4,12.5,25.0
48203,Texas,"Harrison, Texas, US",32.54935988,-94.36934071,66553,Longview,1870,8.8,35.5,10.2,34.3,7.0,3.0,13.2,18.2,80.7,17.5,6.2,67.3,2.9,19.3,29.3,25.2,74.2,12.4,34.2,6.6,1.0,0.0,149.0,149.0,16.3,N,13.6
48203,Texas,"Harrison, Texas, US",32.54935988,-94.36934071,66553,Longview,1870,8.8,35.5,10.2,34.3,7.0,3.0,13.2,18.2,80.7,17.5,6.2,67.3,2.9,19.3,29.3,25.2,74.2,12.4,34.2,6.6,1.0,0.0,149.0,149.0,16.3,N,13.6
48453,Texas,"Travis, Texas, US",30.33432034,-97.7853562,1273954,"McAllen, Round Rock, Austin",1015807,7.4,25.7,5.7,20.5,5.0,1.6,10.6,12.0,80.4,17.9,3.4,61.0,1.8,24.9,18.3,14.5,65.6,7.8,21.4,5.2,13.0,1.0,2455.0,2614.0,9.9,8.3,33.9
48453,Texas,"Travis, Texas, US",30.33432034,-97.78535620000001,1273954,"McAllen, Round Rock, Austin",1015807,7.4,25.7,5.7,20.5,5.0,1.6,10.6,12.0,80.4,17.9,3.4,61.0,1.8,24.9,18.3,14.5,65.6,7.8,21.4,5.2,13.0,1.0,2455.0,2614.0,9.9,8.3,33.9
48257,Texas,"Kaufman, Texas, US",32.5991417,-96.28734728,136154,Mesquite,93,8.6,38.1,10.2,32.1,7.8,2.7,11.9,16.0,86.2,13.2,5.5,69.2,2.7,18.7,26.7,26.9,76.4,12.1,34.9,6.5,2.0,1.0,91.0,250.0,11.7,12.3,22.4
48257,Texas,"Kaufman, Texas, US",32.599141700000004,-96.28734728,136154,Mesquite,93,8.6,38.1,10.2,32.1,7.8,2.7,11.9,16.0,86.2,13.2,5.5,69.2,2.7,18.7,26.7,26.9,76.4,12.1,34.9,6.5,2.0,1.0,91.0,250.0,11.7,12.3,22.4
48309,Texas,"McLennan, Texas, US",31.55255453,-97.20217694,256623,Waco,124805,9.6,34.6,13.5,37.0,5.4,3.6,17.4,21.3,74.8,27.8,6.9,66.4,3.5,16.5,35.9,21.5,73.1,14.0,36.3,7.1,4.0,2.0,813.0,1132.0,14.4,14.6,26.7
48309,Texas,"McLennan, Texas, US",31.55255453,-97.20217694,256623,Waco,124805,9.6,34.6,13.5,37.0,5.4,3.6,17.4,21.3,74.8,27.8,6.9,66.4,3.5,16.5,35.9,21.5,73.1,14.0,36.3,7.1,4.0,2.0,813.0,1132.0,14.4,14.6,26.7
48485,Texas,"Wichita, Texas, US",33.98842886,-98.7041034,132230,Wichita Falls,104553,9.0,35.8,11.8,36.9,6.2,3.2,14.2,19.0,77.6,19.8,6.3,69.4,3.0,16.9,33.5,26.3,74.4,13.2,35.1,6.4,3.0,0.0,391.0,391.0,14.5,10.9,19.4
48485,Texas,"Wichita, Texas, US",33.98842886,-98.70410340000001,132230,Wichita Falls,104553,9.0,35.8,11.8,36.9,6.2,3.2,14.2,19.0,77.6,19.8,6.3,69.4,3.0,16.9,33.5,26.3,74.4,13.2,35.1,6.4,3.0,0.0,391.0,391.0,14.5,10.9,19.4
48451,Texas,"Tom Green, Texas, US",31.40464436,-100.462443,119200,San Angelo,93200,8.6,34.1,11.1,34.4,6.0,2.9,13.3,16.9,77.7,24.6,5.9,66.1,3.0,18.5,32.7,22.4,72.4,12.3,32.0,5.6,3.0,0.0,534.0,534.0,15.1,3.9,40.5
48451,Texas,"Tom Green, Texas, US",31.40464436,-100.46244300000001,119200,San Angelo,93200,8.6,34.1,11.1,34.4,6.0,2.9,13.3,16.9,77.7,24.6,5.9,66.1,3.0,18.5,32.7,22.4,72.4,12.3,32.0,5.6,3.0,0.0,534.0,534.0,15.1,3.9,40.5
48491,Texas,"Williamson, Texas, US",30.64655664,-97.6004854,590551,"Round Rock, Austin",134222,8.0,28.6,7.7,29.4,4.3,1.8,12.2,15.3,78.7,18.6,3.2,64.9,2.1,21.1,24.8,17.1,63.9,9.3,25.5,3.7,7.0,0.0,644.0,644.0,12.1,6.6,24.8
48491,Texas,"Williamson, Texas, US",30.64655664,-97.60048540000001,590551,"Round Rock, Austin",134222,8.0,28.6,7.7,29.4,4.3,1.8,12.2,15.3,78.7,18.6,3.2,64.9,2.1,21.1,24.8,17.1,63.9,9.3,25.5,3.7,7.0,0.0,644.0,644.0,12.1,6.6,24.8
51710,Virginia,"Norfolk, Virginia, US",36.89934014,-76.26420872,242742,Norfolk,242803,10.4,29.4,11.0,33.2,1.4,0.7,20.3,26.6,54.4,16.4,5.4,63.7,1.4,18.4,43.6,23.7,73.0,12.1,13.4,1.9,3.0,0.0,973.0,973.0,11.2,40.4,8.4
51710,Virginia,"Norfolk, Virginia, US",36.89934014,-76.26420872,242742,Norfolk,242803,10.4,29.4,11.0,33.2,1.4,0.7,20.3,26.6,54.4,16.4,5.4,63.7,1.4,18.4,43.6,23.7,73.0,12.1,13.4,1.9,3.0,0.0,973.0,973.0,11.2,40.4,8.4
49049,Utah,"Utah, Utah, US",40.1166722,-111.6657662,636235,"Orem, Provo",200816,8.8,27.0,6.2,24.5,4.6,2.0,13.1,8.2,62.9,16.5,3.8,54.6,2.4,7.8,21.0,15.5,62.6,9.6,19.3,3.6,6.0,1.0,704.0,836.0,7.7,0.6,12.0
49049,Utah,"Utah, Utah, US",40.116672200000004,-111.66576620000001,636235,"Orem, Provo",200816,8.8,27.0,6.2,24.5,4.6,2.0,13.1,8.2,62.9,16.5,3.8,54.6,2.4,7.8,21.0,15.5,62.6,9.6,19.3,3.6,6.0,1.0,704.0,836.0,7.7,0.6,12.0
